TransactionID|TransactionDate|AccountNumber|CustomerName|TransactionType|Merchant|Category|Amount|Currency|BalanceAfter|PaymentMethod|Status
TXN100928|2026-01-17|ACCT95568|David Wilson|D|Target|Fuel|2644.89|USD|14045.55|Credit Card|Pending
TXN100929|2025-08-31|ACCT97608|Michael Brown|D|Apple|Groceries|1951.0|USD|2655.54|Zelle|Failed
TXN100930|2025-09-24|ACCT69138|John Smith|C|Amazon|Fuel|3983.4|USD|14035.51|Credit Card|Pending
TXN100931|2025-11-24|ACCT98867|Emily Johnson|C|Shell|Dining|4359.45|USD|1699.8|ACH|Pending
TXN100932|2025-07-14|ACCT44347|Emily Johnson|D|Target|Dining|3194.24|USD|12323.19|Debit Card|Pending
TXN100933|2025-12-09|ACCT24211|Michael Brown|C|Costco|Dining|-228.25|USD|3068.85|Zelle|Reversed
TXN100934|2025-02-14|ACCT34654|David Wilson|D|Costco|Bills|-42.66|USD|13862.15|Debit Card|Completed
TXN100935|2025-04-05|ACCT60498|David Wilson|D|Shell|Bills|2336.67|USD|19192.58|Debit Card|Pending
TXN100936|2025-07-16|ACCT25139|David Wilson|D|Walmart|Retail|1138.17|USD|17051.44|Credit Card|Completed
TXN100937|2025-12-10|ACCT75625|John Smith|C|Costco|Groceries|999.93|USD|11655.01|ACH|Pending
TXN100938|2025-09-22|ACCT65795|Michael Brown|C|Starbucks|Electronics|510.56|USD|5768.77|Credit Card|Failed
TXN100939|2025-03-14|ACCT23223|Sarah Miller|D|Starbucks|Groceries|4024.24|USD|9297.86|Zelle|Completed
TXN100940|2025-11-27|ACCT44216|Michael Brown|D|Amazon|Groceries|4275.32|USD|9523.81|Wire|Completed
TXN100941|2025-01-30|ACCT50790|Jessica Davis|D|Starbucks|Electronics|-24.88|USD|1683.41|Wire|Completed
TXN100942|2025-08-26|ACCT37845|Michael Brown|D|Walmart|Dining|4134.92|USD|11059.59|Zelle|Reversed
TXN100943|2025-08-30|ACCT56767|Jessica Davis|C|Costco|Fuel|3270.75|USD|1214.7|Debit Card|Completed
TXN100944|2025-02-25|ACCT79384|Jessica Davis|D|Starbucks|Retail|1233.21|USD|11967.39|ACH|Pending
TXN100945|2025-12-11|ACCT44092|David Wilson|D|Apple|Groceries|3109.31|USD|14938.72|Credit Card|Reversed
TXN100946|2025-09-07|ACCT24298|Emily Johnson|D|Amazon|Electronics|3244.38|USD|11203.3|ACH|Failed
TXN100947|2025-02-15|ACCT87992|Jessica Davis|D|Target|Dining|4466.35|USD|19316.35|Credit Card|Completed
TXN100948|2025-10-22|ACCT92453|Michael Brown|C|Starbucks|Fuel|884.34|USD|10508.34|Zelle|Failed
TXN100949|2025-06-22|ACCT29901|John Smith|C|Apple|Groceries|4204.14|USD|3666.02|Zelle|Reversed
TXN100950|2025-01-18|ACCT43512|Emily Johnson|D|Walmart|Fuel|2657.09|USD|13690.85|Credit Card|Failed
TXN100951|2025-10-05|ACCT40973|Jessica Davis|D|Shell|Fuel|4758.06|USD|2155.88|ACH|Failed
TXN100952|2025-09-30|ACCT71466|Michael Brown|D|Shell|Fuel|1129.22|USD|17667.25|Wire|Pending
TXN100953|2026-01-19|ACCT41227|Sarah Miller|D|Shell|Retail|3013.31|USD|3260.16|Credit Card|Reversed
TXN100954|2025-10-24|ACCT39321|Michael Brown|D|Target|Bills|4774.87|USD|14451.62|Debit Card|Failed
TXN100955|2025-11-18|ACCT50319|Jessica Davis|D|Apple|Retail|2563.14|USD|18638.16|ACH|Reversed
TXN100956|2025-04-15|ACCT16278|Emily Johnson|C|Walmart|Electronics|4202.55|USD|14131.63|Credit Card|Pending
TXN100957|2025-11-26|ACCT13694|Jessica Davis|C|Costco|Bills|716.22|USD|12464.64|Credit Card|Failed
TXN100958|2025-09-25|ACCT70595|John Smith|D|Walmart|Groceries|164.18|USD|18749.79|Credit Card|Pending
TXN100959|2026-01-05|ACCT86943|John Smith|C|Walmart|Groceries|3082.08|USD|1980.91|Credit Card|Failed
TXN100960|2025-10-30|ACCT87444|David Wilson|C|Target|Fuel|671.9|USD|4562.65|Zelle|Completed
TXN100961|2025-12-29|ACCT10042|Michael Brown|C|Apple|Dining|1183.17|USD|2242.63|Credit Card|Failed
TXN100962|2025-08-26|ACCT92904|John Smith|C|Costco|Groceries|1543.48|USD|11435.86|ACH|Failed
TXN100963|2025-12-12|ACCT85474|Michael Brown|D|Costco|Dining|3748.9|USD|1075.47|Credit Card|Reversed
TXN100964|2025-01-28|ACCT33690|Sarah Miller|D|Shell|Electronics|-493.48|USD|14949.75|Wire|Failed
TXN100965|2025-04-21|ACCT63267|Jessica Davis|C|Apple|Bills|3965.42|USD|8579.91|ACH|Reversed
TXN100966|2025-12-10|ACCT30995|Michael Brown|C|Amazon|Electronics|1811.53|USD|6493.78|Debit Card|Completed
TXN100967|2025-07-02|ACCT63192|Michael Brown|D|Costco|Bills|2996.25|USD|5317.33|Credit Card|Pending
TXN100968|2025-04-23|ACCT35398|David Wilson|D|Starbucks|Retail|1830.2|USD|9352.81|Credit Card|Pending
TXN100969|2025-12-25|ACCT54917|David Wilson|C|Amazon|Electronics|1432.45|USD|5576.86|Credit Card|Completed
TXN100970|2025-06-14|ACCT59852|Michael Brown|C|Walmart|Fuel|3581.85|USD|3136.81|Debit Card|Completed
TXN100971|2025-05-06|ACCT90149|Michael Brown|D|Walmart|Dining|2940.43|USD|16193.41|Debit Card|Reversed
TXN100972|2025-05-18|ACCT88334|John Smith|D|Walmart|Retail|4961.86|USD|5401.89|Debit Card|Reversed
TXN100973|2025-11-07|ACCT68389|David Wilson|C|Shell|Bills|2388.7|USD|11043.52|Wire|Reversed
TXN100974|2025-08-16|ACCT24558|John Smith|C|Costco|Groceries|-393.64|USD|5544.77|Zelle|Pending
TXN100975|2025-09-30|ACCT61925|Jessica Davis|C|Walmart|Retail|2844.9|USD|4683.93|Zelle|Failed
TXN100976|2025-05-16|ACCT56112|Emily Johnson|D|Starbucks|Fuel|1949.12|USD|16666.12|Zelle|Pending
TXN100977|2025-02-01|ACCT52033|Sarah Miller|C|Target|Groceries|4464.46|USD|18913.91|Wire|Reversed
TXN100978|2025-09-08|ACCT42794|David Wilson|D|Apple|Electronics|2468.98|USD|3936.87|ACH|Pending
TXN100979|2025-07-25|ACCT44876|David Wilson|D|Starbucks|Electronics|1259.06|USD|10197.72|ACH|Reversed
TXN100980|2025-07-02|ACCT21346|Michael Brown|D|Starbucks|Retail|3932.42|USD|19230.61|Wire|Failed
TXN100981|2025-12-25|ACCT14568|Emily Johnson|D|Costco|Groceries|716.05|USD|6210.59|Debit Card|Pending
TXN100982|2025-12-20|ACCT93418|Jessica Davis|D|Walmart|Bills|2977.34|USD|4931.91|Wire|Failed
TXN100983|2025-08-22|ACCT91864|Michael Brown|C|Costco|Groceries|4399.77|USD|3717.52|Wire|Reversed
TXN100984|2025-05-27|ACCT79166|John Smith|C|Costco|Bills|817.79|USD|12821.32|Credit Card|Reversed
TXN100985|2025-09-26|ACCT45399|David Wilson|D|Amazon|Groceries|4313.32|USD|1224.38|Credit Card|Completed
TXN100986|2025-09-18|ACCT12386|Michael Brown|D|Amazon|Groceries|68.89|USD|11011.24|ACH|Pending
TXN100987|2025-11-18|ACCT35000|John Smith|D|Apple|Electronics|1956.54|USD|6350.52|Credit Card|Failed
TXN100988|2025-04-10|ACCT68279|Michael Brown|C|Starbucks|Electronics|3621.35|USD|1024.33|Wire|Reversed
TXN100989|2025-05-17|ACCT60021|John Smith|D|Costco|Fuel|4141.35|USD|8151.54|Debit Card|Pending
TXN100990|2025-04-05|ACCT34978|Jessica Davis|C|Costco|Retail|4121.89|USD|10675.62|Wire|Completed
TXN100991|2025-10-17|ACCT94972|Michael Brown|C|Walmart|Retail|1322.86|USD|1002.98|Debit Card|Failed
TXN100992|2025-05-28|ACCT97143|Sarah Miller|C|Apple|Groceries|4968.7|USD|1593.71|Debit Card|Failed
TXN100993|2025-10-20|ACCT72131|Jessica Davis|C|Walmart|Dining|4446.92|USD|1700.88|Wire|Completed
TXN100994|2025-12-27|ACCT88466|John Smith|C|Shell|Dining|2482.91|USD|16012.37|Credit Card|Reversed
TXN100995|2025-01-13|ACCT64694|David Wilson|D|Apple|Groceries|4608.45|USD|11222.75|Debit Card|Completed
TXN100996|2025-11-26|ACCT47418|Emily Johnson|C|Starbucks|Bills|4709.39|USD|8851.11|Zelle|Completed
TXN100997|2025-11-19|ACCT14260|Michael Brown|D|Walmart|Dining|300.23|USD|5761.15|Wire|Failed
TXN100998|2025-11-01|ACCT27809|John Smith|C|Starbucks|Fuel|1074.24|USD|15445.05|Debit Card|Failed
TXN100999|2025-01-06|ACCT92264|Emily Johnson|D|Target|Dining|-493.41|USD|1003.97|Debit Card|Completed
TXN100050|2025-02-30|ACCT56931|Emily Johnson|D|Shell|Retail|1977.81|USD|8532.49|Wire|Pending
TXN101001|2025-09-09|ACCT65252|John Smith|C|Amazon|Fuel|2908.6|USD|2461.04|Wire|Completed
TXN101002|2025-10-05|ACCT41327|Emily Johnson|D|Shell|Retail|423.05|USD|13335.68|ACH|Pending
TXN101003|2025-10-30|ACCT35721|Michael Brown|C|Shell|Groceries|676.26|USD|8023.9|Credit Card|Reversed
TXN101004|2025-04-13|ACCT28790|Michael Brown|C|Amazon|Retail|2374.36|USD|1867.82|ACH|Pending
TXN101005|2025-04-10|ACCT95987|John Smith|C|Shell|Bills|263.32|USD|4231.25|ACH|Completed
TXN101006|2025-09-23|ACCT78832|John Smith|D|Shell|Groceries|-143.82|USD|12463.24|Credit Card|Pending
TXN101007|2025-08-26|ACCT49782|John Smith|C|Walmart|Bills|4101.52|USD|6182.07|Debit Card|Failed
TXN101008|2025-05-22|ACCT13885|Jessica Davis|D|Amazon|Bills|889.85|USD|17423.82|Debit Card|Pending
TXN101009|2025-01-23|ACCT72407|David Wilson|C|Starbucks|Groceries|2178.93|USD|2670.66|Debit Card|Failed
TXN101010|2026-01-28|ACCT73735|Jessica Davis|D|Amazon|Bills|-460.06|USD|11246.76|ACH|Pending
TXN101011|2026-01-21|ACCT19462|Michael Brown|D|Apple|Retail|3832.93|USD|4820.45|ACH|Completed
TXN101012|2025-02-08|ACCT62782|Emily Johnson|D|Walmart|Electronics|2972.27|USD|2602.29|Wire|Failed
TXN101013|2025-10-20|ACCT47141|David Wilson|C|Apple|Dining|-183.82|USD|1497.89|Wire|Failed
TXN101014|2025-12-19|ACCT41576|David Wilson|C|Target|Dining|897.24|USD|19262.5|ACH|Pending
TXN101015|2025-09-10|ACCT66138|Michael Brown|D|Shell|Retail|4865.72|USD|2353.27|Wire|Pending
TXN101016|2025-11-12|ACCT60711|Emily Johnson|C|Apple|Electronics|4912.28|USD|16989.11|Wire|Reversed
TXN101017|2025-01-03|ACCT55206|Emily Johnson|C|Costco|Dining|4595.51|USD|5925.81|ACH|Reversed
TXN101018|2025-12-13|ACCT42626|Sarah Miller|D|Target|Groceries|1798.08|USD|19252.5|Credit Card|Failed
TXN101019|2025-09-20|ACCT41946|John Smith|D|Shell|Fuel|3927.51|USD|17512.91|Zelle|Reversed
TXN101020|2026-01-08|ACCT12697|John Smith|D|Costco|Retail|2073.13|USD|18796.71|ACH|Completed
TXN101021|2025-04-09|ACCT46117|John Smith|C|Costco|Bills|4570.93|USD|5059.97|ACH|Reversed
TXN101022|2025-07-15|ACCT11862|Sarah Miller|C|Walmart|Dining|1888.16|USD|15652.17|Wire|Reversed
TXN101023|2025-08-17|ACCT77174|Michael Brown|C|Apple|Dining|1458.4|USD|10458.9|Wire|Completed
TXN101024|2025-03-24|ACCT71817|Sarah Miller|C|Target|Bills|586.24|USD|15872.27|Zelle|Completed
TXN101025|2025-12-22|ACCT90746|Michael Brown|C|Target|Groceries|3002.13|USD|14467.61|Credit Card|Completed
TXN101026|2025-03-25|ACCT19244|John Smith|D|Starbucks|Retail|988.71|USD|1455.78|Credit Card|Failed
TXN101027|2025-05-25|ACCT90285|Sarah Miller|C|Walmart|Bills|2291.68|USD|19807.64|Credit Card|Completed
TXN101028|2025-07-25|ACCT29480|David Wilson|C|Apple|Bills|938.06|USD|1202.44|Credit Card|Failed
TXN101029|2025-02-21|ACCT45429|Jessica Davis|C|Walmart|Groceries|579.27|USD|9915.94|Zelle|Reversed
TXN101030|2025-05-06|ACCT67944|David Wilson|D|Starbucks|Fuel|4853.15|USD|6166.86|Zelle|Reversed
TXN101031|2025-03-27|ACCT99641|Jessica Davis|C|Target|Bills|1429.25|USD|11529.4|Debit Card|Pending
TXN101032|2025-04-14|ACCT46423|Sarah Miller|D|Starbucks|Groceries|893.92|USD|3774.03|ACH|Pending
TXN101033|2025-09-17|ACCT78172|Jessica Davis|C|Walmart|Fuel|480.7|USD|8018.04|Zelle|Pending
TXN101034|2025-06-23|ACCT94583|Sarah Miller|C|Starbucks|Fuel|956.75|USD|15450.6|Wire|Completed
TXN101035|2025-07-26|ACCT34881|Jessica Davis|C|Amazon|Electronics|4875.6|USD|7822.01|Debit Card|Reversed
TXN101036|2025-07-14|ACCT18994|Jessica Davis|D|Walmart|Groceries|1424.08|USD|11111.83|Credit Card|Completed
TXN101037|2025-07-30|ACCT85910|John Smith|D|Costco|Retail|4155.48|USD|16925.16|Zelle|Failed
TXN101038|2025-09-24|ACCT49625|Sarah Miller|C|Shell|Dining|619.8|USD|9768.31|Wire|Failed
TXN101039|2025-11-10|ACCT55585|Michael Brown|D|Walmart|Groceries|-86.07|USD|14413.97|ACH|Failed
TXN101040|2025-01-05|ACCT92051|John Smith|C|Amazon|Dining|4654.25|USD|13061.46|Debit Card|Pending
TXN101041|2025-07-31|ACCT20845|Jessica Davis|C|Amazon|Fuel|981.99|USD|13296.39|Zelle|Failed
TXN101042|2025-12-18|ACCT62683|David Wilson|D|Walmart|Dining|2935.88|USD|7402.58|Wire|Reversed
TXN101043|2025-10-14|ACCT35925|David Wilson|C|Costco|Fuel|2126.28|USD|16208.89|ACH|Completed
TXN101044|2025-12-12|ACCT70071|Emily Johnson|D|Walmart|Fuel|2860.04|USD|13013.65|Wire|Pending
TXN101045|2025-05-13|ACCT54416|John Smith|D|Apple|Groceries|1067.92|USD|3419.4|ACH|Failed
TXN101046|2025-09-06|ACCT56343|John Smith|C|Costco|Fuel|4607.5|USD|3359.16|Wire|Reversed
TXN101047|2025-11-03|ACCT42830|Emily Johnson|C|Target|Electronics|917.55|USD|18611.89|Credit Card|Reversed
TXN101048|2025-12-03|ACCT67412|Emily Johnson|C|Target|Bills|3587.22|USD|8850.19|Zelle|Failed
TXN101049|2026-01-16|ACCT88439|Jessica Davis|C|Costco|Retail|1181.56|USD|10239.81|Wire|Reversed
TXN101050|2026-01-13|ACCT43268|Emily Johnson|C|Starbucks|Dining|4153.07|USD|13871.8|Debit Card|Reversed
TXN101051|2025-08-13|ACCT39619|Emily Johnson|D|Costco|Retail|849.56|USD|6833.43|Credit Card|Reversed
TXN101052|2025-10-31|ACCT59645|John Smith|D|Walmart|Dining|2936.32|USD|16988.2|ACH|Pending
TXN101053|2025-08-28|ACCT90781|Sarah Miller|D|Walmart|Fuel|4625.76|USD|4293.98|Debit Card|Pending
TXN101054|2025-06-21|ACCT11378|David Wilson|D|Apple|Retail|3214.61|USD|12571.95|Zelle|Failed
TXN101055|2026-01-09|ACCT32661|Jessica Davis|D|Starbucks|Bills|-397.71|USD|9891.99|ACH|Pending
TXN101056|2025-01-12|ACCT32237|John Smith|D|Costco|Retail|7.65|USD|6644.22|ACH|Failed
TXN101057|2025-12-01|ACCT52411|Emily Johnson|D|Shell|Electronics|1240.43|USD|8688.25|ACH|Failed
TXN101058|2025-06-10|ACCT90138|Michael Brown|D|Costco|Fuel|1538.44|USD|6232.27|Debit Card|Failed
TXN101059|2025-12-18|ACCT25932|Emily Johnson|C|Apple|Bills|3383.16|USD|15662.16|Credit Card|Failed
TXN101060|2025-01-13|ACCT46535|John Smith|C|Starbucks|Dining|4031.5|USD|7993.74|Debit Card|Failed
TXN101061|2025-12-28|ACCT16375|Michael Brown|D|Apple|Dining|385.94|USD|9669.6|Wire|Pending
TXN101062|2025-11-24|ACCT95385|Sarah Miller|D|Apple|Fuel|2587.63|USD|17160.97|Zelle|Reversed
TXN101063|2025-11-25|ACCT40282|Sarah Miller|C|Apple|Dining|4715.75|USD|11609.02|ACH|Completed
TXN101064|2025-12-10|ACCT36086|John Smith|C|Starbucks|Fuel|4763.89|USD|9771.0|Wire|Reversed
TXN101065|2025-06-06|ACCT58975|Michael Brown|D|Amazon|Dining|279.01|USD|9297.41|Credit Card|Pending
TXN101066|2025-10-05|ACCT19791|Jessica Davis|C|Shell|Dining|213.17|USD|11856.11|Zelle|Completed
TXN101067|2025-05-24|ACCT94660|Michael Brown|D|Starbucks|Bills|3268.64|USD|16906.25|Wire|Pending
TXN101068|2025-04-13|ACCT68675|Emily Johnson|C|Starbucks|Dining|1706.75|USD|12429.15|Zelle|Pending
TXN101069|2025-01-08|ACCT52793|Emily Johnson|C|Shell|Electronics|2771.36|USD|18673.29|Credit Card|Completed
TXN101070|2025-12-01|ACCT17455|Emily Johnson|C|Walmart|Fuel|644.66|USD|10858.55|ACH|Pending
TXN101071|2025-09-01|ACCT61833|Emily Johnson|D|Shell|Retail|899.73|USD|8386.33|ACH|Failed
TXN101072|2025-12-12|ACCT10753|David Wilson|C|Apple|Groceries|-42.86|USD|1285.51|Wire|Failed
TXN101073|2026-01-01|ACCT14369|David Wilson|C|Amazon|Bills|4245.02|USD|6082.21|ACH|Reversed
TXN101074|2025-06-12|ACCT35339|David Wilson|D|Target|Bills|1945.38|USD|3708.92|ACH|Reversed
TXN101075|2025-04-22|ACCT80474|John Smith|D|Costco|Groceries|2215.02|USD|10752.72|Zelle|Completed
TXN101076|2025-09-05|ACCT39939|Jessica Davis|C|Amazon|Bills|4473.74|USD|9184.39|Debit Card|Failed
TXN101077|2025-12-16|ACCT15975|John Smith|C|Starbucks|Bills|1019.87|USD|11245.29|Credit Card|Completed
TXN101078|2025-08-24|ACCT98978|Jessica Davis|D|Shell|Bills|-38.76|USD|15421.88|Credit Card|Reversed
TXN101079|2025-10-20|ACCT19656|Jessica Davis|D|Apple|Fuel|-248.13|USD|2722.85|Zelle|Completed
TXN101080|2025-06-18|ACCT89421||D|Amazon|Retail|544.4|USD|16088.79|Zelle|Completed
TXN101081|2025-10-01|ACCT96342|Sarah Miller|C|Shell|Bills|4071.98|USD|12966.19|Wire|Failed
TXN101082|2025-04-15|ACCT87563|Emily Johnson|D|Target|Dining|1479.09|USD|8530.3|Debit Card|Completed
TXN101083|2025-05-18|ACCT10781|Sarah Miller|C|Apple|Electronics|3040.71|USD|8208.3|Zelle|Completed
TXN101084|2025-11-24|ACCT71524|Michael Brown|C|Target|Electronics|2216.67|USD|3433.34|Zelle|Pending
TXN101085|2025-01-16|ACCT53962|Sarah Miller|D|Amazon|Bills|4497.87|USD|10890.71|Debit Card|Failed
TXN101086|2025-10-31|ACCT73148|Emily Johnson|D|Walmart|Fuel|3853.26|USD|11478.08|ACH|Failed
TXN101087|2025-07-14|ACCT89192|Sarah Miller|D|Shell|Retail|211.41|USD|4016.93|Zelle|Pending
TXN101088|2025-11-05|ACCT18232|David Wilson|C|Costco|Retail|2376.38|USD|19640.67|Debit Card|Pending
TXN101089|2025-10-26|ACCT12846|John Smith|C|Starbucks|Groceries|303.35|USD|5118.17|Credit Card|Completed
TXN101090|2025-10-09|ACCT99248|Michael Brown|C|Target|Dining|2441.26|USD|10384.22|Debit Card|Reversed
TXN101091|2025-06-05|ACCT29958|John Smith|D|Walmart|Groceries|2562.97|USD|4395.71|Wire|Failed
TXN101092|2025-05-09|ACCT22520|Jessica Davis|D|Costco|Bills|1318.38|USD|2668.99|Zelle|Completed
TXN101093|2025-07-02|ACCT24758|Jessica Davis|C|Amazon|Retail|2149.64|USD|19843.85|Zelle|Failed
TXN101094|2025-07-23|ACCT92918|David Wilson|D|Costco|Electronics|-444.99|USD|15645.16|Debit Card|Reversed
TXN101095|2025-05-20|ACCT28171|Michael Brown|D|Shell|Bills|1531.81|USD|3143.79|Zelle|Reversed
TXN101096|2025-12-05|ACCT29085|David Wilson|D|Starbucks|Fuel|3158.36|USD|5577.66|Credit Card|Pending
TXN101097|2025-12-18|ACCT89567|John Smith|C|Costco|Bills|4139.83|USD|10868.58|Debit Card|Pending
TXN101098|2025-11-19|ACCT33244|Jessica Davis|D|Costco|Fuel|2314.61|USD|17672.01|Wire|Pending
TXN101099|2025-08-31|ACCT41958|John Smith|C|Amazon|Fuel|1221.54|USD|11130.28|Zelle|Pending
TXN101100|2025-04-08|ACCT63004|John Smith|C|Starbucks|Fuel|2556.27|USD|4013.06|Credit Card|Pending
TXN101101|2025-02-21|ACCT15905|Sarah Miller|D|Starbucks|Retail|2999.77|USD|18545.92|ACH|Failed
TXN101102|2025-01-19|ACCT14624|David Wilson|D|Starbucks|Retail|4317.83|USD|3063.27|Zelle|Reversed
TXN101103|2025-02-24|ACCT17106|Sarah Miller|D|Starbucks|Dining|174.75|USD|16162.23|Credit Card|Completed
TXN101104|2025-10-17|ACCT97634|Michael Brown|C|Target|Fuel|1616.99|USD|13573.42|Debit Card|Completed
TXN101105|2025-01-06|ACCT28887|Jessica Davis|D|Costco|Electronics|3450.8|USD|5533.11|Zelle|Reversed
TXN101106|2026-01-02|ACCT56827|Sarah Miller|C|Walmart|Bills|1699.87|USD|5958.23|Debit Card|Reversed
TXN101107|2025-02-25|ACCT96476|Jessica Davis|D|Amazon|Fuel|3623.77|USD|9588.48|Zelle|Failed
TXN101108|2025-04-05|ACCT19389|David Wilson|C|Amazon|Bills|4421.7|USD|15701.47|Wire|Failed
TXN101109|2025-01-31|ACCT65490|Michael Brown|C|Shell|Groceries|1032.18|USD|17371.91|ACH|Pending
TXN101110|2026-01-29|ACCT81792|Sarah Miller|D|Shell|Groceries|2882.47|USD|1344.57|ACH|Failed
TXN101111|2025-07-03|ACCT38414|Jessica Davis|C|Starbucks|Bills|-274.26|USD|5236.83|Debit Card|Completed
TXN101112|2025-07-21|ACCT40938|Michael Brown|C|Apple|Bills|4678.27|USD|12471.16|ACH|Failed
TXN101113|2025-05-04|ACCT64072|Sarah Miller|D|Apple|Electronics|-121.1|USD|9732.49|Credit Card|Reversed
TXN101114|2025-07-07|ACCT84005|Michael Brown|C|Walmart|Fuel|4335.05|USD|6802.45|ACH|Completed
TXN101115|2026-01-10|ACCT84758|David Wilson|C|Walmart|Groceries|2727.69|USD|12976.6|Debit Card|Pending
TXN101116|2025-06-10|ACCT25605|Emily Johnson|D|Walmart|Dining|388.33|USD|7694.8|Wire|Reversed
TXN101117|2025-01-12|ACCT61463|Jessica Davis|D|Costco|Electronics|4984.16|USD|19847.19|Credit Card|Reversed
TXN101118|2025-07-06|ACCT51079|John Smith|C|Target|Dining|2405.4|USD|7240.54|Zelle|Failed
TXN101119|2025-08-31|ACCT54041|Michael Brown|C|Apple|Retail|3834.6|USD|18676.37|Debit Card|Failed
TXN101120|2025-11-19|ACCT12579|Emily Johnson|C|Apple|Groceries|105.07|USD|2331.79|Credit Card|Pending
TXN101121|2025-08-17|ACCT80470|Sarah Miller|C|Costco|Bills|3113.93|USD|7096.24|Debit Card|Completed
TXN101122|2025-10-12|ACCT54632|Sarah Miller|C|Costco|Bills|2044.43|USD|4919.27|Wire|Failed
TXN101123|2025-08-04|ACCT41357|Emily Johnson|C|Starbucks|Groceries|3938.57|USD|17145.85|ACH|Failed
TXN101124|2025-12-27|ACCT90976|Michael Brown|D|Amazon|Fuel|1996.32|USD|2012.12|Zelle|Pending
TXN101125|2025-06-23|ACCT45751|Michael Brown|D|Starbucks|Groceries|2846.92|USD|14211.54|Credit Card|Failed
TXN101126|2025-01-06|ACCT87928|David Wilson|D|Target|Groceries|1633.61|USD|6420.14|Credit Card|Pending
TXN101127|2025-03-03|ACCT10275|David Wilson|C|Apple|Bills|3451.65|USD|7757.52|Zelle|Completed
TXN101128|2025-07-23|ACCT40147|Jessica Davis|D|Amazon|Fuel|3163.44|USD|1541.59|ACH|Completed
TXN101129|2025-08-02|ACCT89713|David Wilson|C|Target|Retail|1008.45|USD|3851.1|Zelle|Failed
TXN101130|2025-09-17|ACCT88906|Sarah Miller|C|Shell|Fuel|1984.61|USD|11163.16|Zelle|Reversed
TXN101131|2025-05-19|ACCT87553|John Smith|C|Walmart|Fuel|2040.1|USD|9617.53|Wire|Pending
TXN101132|2026-01-29|ACCT31753|David Wilson|C|Target|Fuel|1899.57|USD|11039.31|ACH|Failed
TXN101133|2025-12-06|ACCT45100|Jessica Davis|C|Walmart|Dining|1537.36|USD|18103.19|Wire|Failed
TXN101134|2026-01-13|ACCT99633|Jessica Davis|C|Costco|Fuel|3359.84|USD|18676.66|Wire|Completed
TXN101135|2025-10-31|ACCT98198|Michael Brown|D|Starbucks|Retail|2509.86|USD|14880.42|Zelle|Failed
TXN101136|2025-08-25|ACCT84393|Emily Johnson|C|Target|Bills|3192.76|USD|13309.19|Debit Card|Pending
TXN101137|2025-04-09|ACCT15478|Sarah Miller|C|Target|Groceries|-355.36|USD|2894.27|Zelle|Pending
TXN101138|2025-07-30|ACCT75030|Sarah Miller|D|Starbucks|Fuel|442.36|USD|8145.74|Credit Card|Reversed
TXN101139|2025-08-30|ACCT67277|David Wilson|C|Apple|Dining|4667.12|USD|1238.42|Debit Card|Failed
TXN101140|2025-09-27|ACCT50539|Michael Brown|D|Starbucks|Retail|2518.07|USD|7151.88|Debit Card|Completed
TXN101141|2026-01-31|ACCT47895|John Smith|C|Shell|Bills|2465.45|USD|19966.34|Debit Card|Completed
TXN101142|2025-01-18|ACCT45651|Sarah Miller|C|Shell|Bills|1820.34|USD|12136.87|Credit Card|Failed
TXN101143|2025-02-15|ACCT45935|Emily Johnson|C|Costco|Fuel|2722.58|USD|6201.12|ACH|Failed
TXN101144|2025-10-13|ACCT37711|Emily Johnson|D|Amazon|Retail|879.07|USD|14636.55|Debit Card|Failed
TXN101145|2025-03-04|ACCT11218|John Smith|D|Starbucks|Groceries|1155.79|USD|12682.0|ACH|Reversed
TXN101146|2026-01-01|ACCT69847|David Wilson|C|Walmart|Dining|-62.56|USD|13614.16|Credit Card|Pending
TXN101147|2025-03-22|ACCT16015|Jessica Davis|D|Starbucks|Electronics|627.32|USD|8564.05|Credit Card|Completed
TXN101148|2025-10-27|ACCT39436|Sarah Miller|D|Amazon|Fuel|1980.22|USD|16681.15|Wire|Completed
TXN101149|2025-01-21|ACCT96672|John Smith|C|Amazon|Retail|-205.95|USD|9786.12|Debit Card|Reversed
TXN101150|2025-07-03|ACCT28454|Jessica Davis|D|Apple|Dining|236.01|USD|11932.44|Debit Card|Failed
TXN101151|2025-08-18|ACCT45322|Sarah Miller|D|Target|Dining|3947.64|USD|17475.66|Zelle|Reversed
TXN101152|2025-10-24|ACCT75024|David Wilson|C|Target|Electronics|2862.96|USD|1569.45|Debit Card|Pending
TXN101153|2025-07-18|ACCT56828|John Smith|D|Starbucks|Fuel|3225.4|USD|3907.45|Credit Card|Pending
TXN101154|2025-03-27|ACCT71363|John Smith|C|Costco|Fuel|4910.89|USD|14580.43|Debit Card|Failed
TXN101155|2025-09-22|ACCT14195|Emily Johnson|D|Apple|Groceries|2455.95|USD|8889.38|Zelle|Completed
TXN101156|2025-08-07|ACCT88934|Michael Brown|D|Costco|Retail|561.46|USD|8072.58|Zelle|Failed
TXN101157|2025-03-24|ACCT84722|Sarah Miller|C|Target|Bills|2095.15|USD|1301.83|Wire|Reversed
TXN101158|2025-09-17|ACCT53946|Emily Johnson|C|Shell|Groceries|3982.12|USD|6165.88|Zelle|Failed
TXN101159|2026-01-18|ACCT79550|Michael Brown|D|Costco|Fuel|3930.84|USD|8029.85|Zelle|Completed
